Date,Expense Name,Amount,Account Number,Budget Category
2024-12-02,Concert Tickets,133.61388323010723,Checking,Entertainment
2024-12-06,Emergency Fund Contribution,-573.7995424799396,Checking,Savings
2024-12-06,Transfer to Savings Account,-558.3675199023214,Checking,Savings
2024-12-08,Internet Bill - Comcast,261.66560964552025,Checking,Utilities & Bills
2024-12-08,Starbucks Coffee,565.83832194749,Checking,Groceries & Dining
2024-12-09,Target Shopping,215.55272102396682,Checking,Shopping & Miscellaneous
2024-12-09,Sephora Makeup,270.42989291913494,Checking,Shopping & Miscellaneous
2024-12-09,Amazon Purchase,284.22251563851427,Checking,Shopping & Miscellaneous
2024-12-09,Starbucks Coffee,563.9533199173544,Checking,Groceries & Dining
2024-12-09,Starbucks Coffee,568.906690460907,Checking,Groceries & Dining
2024-12-10,Transfer to Savings Account,-525.5213849698702,Checking,Savings
2024-12-11,Escape Room Experience,169.87021448887722,Checking,Entertainment
2024-12-12,Electricity Bill - PowerCo,210.63211977953412,Checking,Utilities & Bills
2024-12-13,Electricity Bill - PowerCo,260.3889180074563,Checking,Utilities & Bills
2024-12-13,Amazon Purchase,271.89180629704316,Checking,Shopping & Miscellaneous
2024-12-14,Trader Joe's,635.6665776453557,Checking,Groceries & Dining
2024-12-14,Fine Dining Restaurant,670.9804064049814,Checking,Groceries & Dining
2024-12-15,Local Boutique Purchase,230.07826813599297,Checking,Shopping & Miscellaneous
2024-12-15,Netflix Subscription,137.2828618814671,Checking,Entertainment
2024-12-15,Netflix Subscription,132.32975771161404,Checking,Entertainment
2024-12-15,Retirement Contribution - Vanguard,-462.229325765739,Checking,Savings
2024-12-16,Uber Eats,634.2713189076137,Checking,Groceries & Dining
2024-12-16,Heating Bill - GasCompany,244.04452994996976,Checking,Utilities & Bills
2024-12-17,Water Bill - City Water,199.03159729010608,Checking,Utilities & Bills
2024-12-18,Transfer to Savings Account,-538.0356649959958,Checking,Savings
2024-12-18,IKEA Furniture,278.72686646985983,Checking,Shopping & Miscellaneous
2024-12-19,Movie Night - AMC Theatres,134.01402054006314,Checking,Entertainment
2024-12-20,Investment Deposit,-471.537284685707,Checking,Savings
2024-12-20,Sephora Makeup,229.29046930287296,Checking,Shopping & Miscellaneous
2024-12-21,Monthly Rent - Apartment,1287.707259074658,Checking,Rent
2024-12-21,Salary Payment,3000.0,Checking,Salary
2024-12-22,Target Shopping,221.7447812917714,Checking,Shopping & Miscellaneous
2024-12-22,Chipotle,649.1385378176257,Checking,Groceries & Dining
2024-12-23,Nike Shoes,277.7457951374674,Checking,Shopping & Miscellaneous
2024-12-24,Electricity Bill - PowerCo,215.56776076636442,Checking,Utilities & Bills
2024-12-25,Retirement Contribution - Vanguard,-572.9913259037965,Checking,Savings
2024-12-26,Walmart Groceries,519.3074813418327,Checking,Groceries & Dining
2024-12-27,Emergency Fund Contribution,-451.0872352712038,Checking,Savings
2024-12-27,Etsy Handmade Goods,223.41402681628853,Checking,Shopping & Miscellaneous
2024-12-27,Domino's Pizza,568.6036838558505,Checking,Groceries & Dining
2024-12-27,Heating Bill - GasCompany,209.36239231711156,Checking,Utilities & Bills
2024-12-28,Emergency Fund Contribution,-569.7907298685941,Checking,Savings
2024-12-28,Chipotle,678.8681089553361,Checking,Groceries & Dining
2024-12-29,Spotify Premium,161.50542405254131,Checking,Entertainment
2024-12-29,Starbucks Coffee,553.088713513596,Checking,Groceries & Dining
2024-12-29,Sephora Makeup,272.01049260581993,Checking,Shopping & Miscellaneous
2024-12-29,Transfer to Savings Account,-541.1107751722315,Checking,Savings
2024-12-31,McDonald's,562.9101103427006,Checking,Groceries & Dining
2025-01-01,Starbucks Coffee,528.195770078151,Checking,Groceries & Dining
2025-01-01,Amusement Park Ticket,170.67944979532737,Checking,Entertainment
2025-01-01,Internet Bill - Comcast,200.16220658707027,Checking,Utilities & Bills
2025-01-02,Investment Deposit,-531.2616785216413,Checking,Savings
2025-01-03,Starbucks Coffee,667.736570806793,Checking,Groceries & Dining
2025-01-04,Domino's Pizza,682.6483208116232,Checking,Groceries & Dining
2025-01-04,Investment Deposit,-548.7168054953107,Checking,Savings
2025-01-04,Escape Room Experience,130.53860967589608,Checking,Entertainment
2025-01-05,Stock Purchase - Robinhood,-469.30216826428415,Checking,Savings
2025-01-05,McDonald's,525.8957373717668,Checking,Groceries & Dining
2025-01-06,Movie Night - AMC Theatres,132.62322248012362,Checking,Entertainment
2025-01-10,Amazon Purchase,276.2124930412869,Checking,Shopping & Miscellaneous
2025-01-10,Spotify Premium,170.2587259364136,Checking,Entertainment
2025-01-13,McDonald's,678.208855823091,Checking,Groceries & Dining
2025-01-13,Walmart Household Supplies,277.41213687463556,Checking,Shopping & Miscellaneous
2025-01-13,Amazon Prime Video,170.50941301439704,Checking,Entertainment
2025-01-14,Amazon Purchase,276.1421722123868,Checking,Shopping & Miscellaneous
2025-01-14,HBO Max Subscription,168.1254446507255,Checking,Entertainment
2025-01-15,Internet Bill - Comcast,244.9481008290218,Checking,Utilities & Bills
2025-01-16,Internet Bill - Comcast,213.22721790964926,Checking,Utilities & Bills
2025-01-16,McDonald's,646.9220743542784,Checking,Groceries & Dining
2025-01-17,Zara Clothing,273.61048631878003,Checking,Shopping & Miscellaneous
2025-01-17,Emergency Fund Contribution,-549.300775148877,Checking,Savings
2025-01-18,Stock Purchase - Robinhood,-571.0148590609704,Checking,Savings
2025-01-20,Salary Payment,3000.0,Checking,Salary
2025-01-20,Water Bill - City Water,201.88819092695948,Checking,Utilities & Bills
2025-01-20,Monthly Rent - Apartment,1288.9230559231214,Checking,Rent
2025-01-21,Internet Bill - Comcast,258.0608403405597,Checking,Utilities & Bills
2025-01-22,Chipotle,640.6463726267834,Checking,Groceries & Dining
2025-01-23,HBO Max Subscription,129.94480007454493,Checking,Entertainment
2025-01-27,Escape Room Experience,167.96207192503925,Checking,Entertainment
2025-01-27,Sephora Makeup,237.1333235738434,Checking,Shopping & Miscellaneous
2025-01-27,Heating Bill - GasCompany,203.75360444363815,Checking,Utilities & Bills
2025-01-27,Mobile Plan - Verizon,202.5391857772567,Checking,Utilities & Bills
2025-01-28,Walmart Groceries,675.0368850984515,Checking,Groceries & Dining
2025-01-30,DoorDash,678.4100843560359,Checking,Groceries & Dining
2025-01-30,IKEA Furniture,222.82345730747122,Checking,Shopping & Miscellaneous
2025-02-01,Emergency Fund Contribution,-448.9615929082894,Checking,Savings
2025-02-01,HBO Max Subscription,132.2978884235955,Checking,Entertainment
2025-02-02,Internet Bill - Comcast,206.0173378030053,Checking,Utilities & Bills
2025-02-02,Domino's Pizza,510.5696914799596,Checking,Groceries & Dining
2025-02-02,Internet Bill - Comcast,212.70862164514008,Checking,Utilities & Bills
2025-02-02,IKEA Furniture,266.711109628568,Checking,Shopping & Miscellaneous
2025-02-02,Sephora Makeup,278.56439922367974,Checking,Shopping & Miscellaneous
2025-02-03,Heating Bill - GasCompany,210.54899214940986,Checking,Utilities & Bills
2025-02-03,Whole Foods,654.7570606146855,Checking,Groceries & Dining
2025-02-04,Apple Store,218.51639180192834,Checking,Shopping & Miscellaneous
2025-02-04,Internet Bill - Comcast,245.6767474864328,Checking,Utilities & Bills
2025-02-04,Stock Purchase - Robinhood,-555.8249863447542,Checking,Savings
2025-02-05,Water Bill - City Water,197.60563708932654,Checking,Utilities & Bills
2025-02-05,Mobile Plan - Verizon,205.08198872037923,Checking,Utilities & Bills
2025-02-06,Amazon Prime Video,166.77917067322775,Checking,Entertainment
2025-02-06,Internet Bill - Comcast,209.28041741443627,Checking,Utilities & Bills
2025-02-06,Fine Dining Restaurant,547.678914852433,Checking,Groceries & Dining
2025-02-07,Escape Room Experience,131.2092504066354,Checking,Entertainment
2025-02-08,Retirement Contribution - Vanguard,-467.1680781513096,Checking,Savings
2025-02-09,Spotify Premium,159.8790765793961,Checking,Entertainment
2025-02-09,Starbucks Coffee,523.4152223554802,Checking,Groceries & Dining
2025-02-10,Local Theatre Play,170.7130613879839,Checking,Entertainment
2025-02-10,Starbucks Coffee,650.448212415181,Checking,Groceries & Dining
2025-02-11,Heating Bill - GasCompany,207.87386651618496,Checking,Utilities & Bills
2025-02-11,Mobile Plan - Verizon,196.71248318892825,Checking,Utilities & Bills
2025-02-11,Electricity Bill - PowerCo,245.02708227166985,Checking,Utilities & Bills
2025-02-12,Mobile Plan - Verizon,205.01671386361366,Checking,Utilities & Bills
2025-02-13,Electricity Bill - PowerCo,253.13543961434272,Checking,Utilities & Bills
2025-02-14,Electricity Bill - PowerCo,255.56344741499692,Checking,Utilities & Bills
2025-02-14,Zara Clothing,224.98886727173146,Checking,Shopping & Miscellaneous
2025-02-14,Zara Clothing,223.94090837550655,Checking,Shopping & Miscellaneous
2025-02-15,Local Farmers Market,514.1545604637861,Checking,Groceries & Dining
2025-02-15,Whole Foods,518.4952348894193,Checking,Groceries & Dining
2025-02-16,Emergency Fund Contribution,-527.1867812939985,Checking,Savings
2025-02-18,Electricity Bill - PowerCo,218.08346577212066,Checking,Utilities & Bills
2025-02-19,Salary Payment,3000.0,Checking,Salary
2025-02-19,Local Farmers Market,544.260358357499,Checking,Groceries & Dining
2025-02-19,Monthly Rent - Apartment,1341.991622259055,Checking,Rent
2025-02-19,Water Bill - City Water,198.44115009428452,Checking,Utilities & Bills
2025-02-20,Investment Deposit,-530.5403981089903,Checking,Savings
2025-02-21,Emergency Fund Contribution,-554.9265787842182,Checking,Savings
2025-02-21,Electricity Bill - PowerCo,197.0612795028769,Checking,Utilities & Bills
2025-02-21,Investment Deposit,-470.24941505038475,Checking,Savings
2025-02-21,IKEA Furniture,213.71303600835023,Checking,Shopping & Miscellaneous
2025-02-22,Electricity Bill - PowerCo,205.5019367774482,Checking,Utilities & Bills
2025-02-23,Walmart Household Supplies,283.67918403431435,Checking,Shopping & Miscellaneous
2025-02-24,Local Farmers Market,675.0522640674899,Checking,Groceries & Dining
2025-02-25,IKEA Furniture,285.35591289878676,Checking,Shopping & Miscellaneous
2025-02-28,Zara Clothing,217.15584279201033,Checking,Shopping & Miscellaneous
2025-02-28,Apple Store,265.2229585461683,Checking,Shopping & Miscellaneous
2023-01-01,Freelance Graphic Design Income,800.0,Checking,Salary
